BaseName,Tag,Original_Value,Converted_Value,Change_Status
"Ser solidário é oferecer o pescoço ao sacrifício","PDF:Linearized","","Yes","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","PDF:ModifyDate","","2026:02:05 12:01:42-05:00","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","PDF:PDFVersion","","1.6","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","PDF:PageCount","","2","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","PDF:PageLayout","","OneColumn","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","PDF:Producer","","Adobe PDF Library 25.1.159","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","PDF:Subject","","","Modified"
"Ser solidário é oferecer o pescoço ao sacrifício","PDF:TaggedPDF","","Yes","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","PDF:Title","","Ser solidâÃ­rio ââ oferecer o pescoâÂºo ao sacrifâÂ¡cio","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","System:Directory","C:/Users/lstuch1/Desktop/Flash Drive #1 Action w DOC","C:/Users/lstuch1/Desktop/Flash Drive #1 Action w DOC","Unchanged"
"Ser solidário é oferecer o pescoço ao sacrifício","System:FileAccessDate","2026:02:05 12:40:00-05:00","2026:02:05 12:32:04-05:00","Modified"
"Ser solidário é oferecer o pescoço ao sacrifício","System:FileCreateDate","2026:02:05 11:57:56-05:00","2026:02:05 12:01:41-05:00","Modified"
"Ser solidário é oferecer o pescoço ao sacrifício","System:FileModifyDate","2010:10:27 16:03:46-04:00","2026:02:05 12:01:42-05:00","Modified"
"Ser solidário é oferecer o pescoço ao sacrifício","System:FileName","Ser solidÃrio Î oferecer o pescoÏo ao sacrifÏcio.doc","Ser solidÃrio Î oferecer o pescoÏo ao sacrifÏcio.pdf","Modified"
"Ser solidário é oferecer o pescoço ao sacrifício","System:FilePermissions","-rw-rw-rw-","-rw-rw-rw-","Unchanged"
"Ser solidário é oferecer o pescoço ao sacrifício","System:FileSize","28 kB","125 kB","Modified"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-dc:Creator","","Marcelo","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-dc:Description","","","Modified"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-dc:Format","","application/pdf","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-dc:Title","","Ser solidâÃ­rio ââ oferecer o pescoâÂºo ao sacrifâÂ¡cio","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-pdf:Keywords","","","Modified"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-pdf:Producer","","Adobe PDF Library 25.1.159","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-pdfaExtension:SchemasNamespaceURI","","http://ns.adobe.com/xap/1.0/mm/","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-pdfaExtension:SchemasPrefix","","xmpMM","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-pdfaExtension:SchemasPropertyCategory","","internal","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-pdfaExtension:SchemasPropertyDescription","","UUID based identifier for specific incarnation of a document","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-pdfaExtension:SchemasPropertyName","","InstanceID","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-pdfaExtension:SchemasPropertyValueType","","URI","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-pdfaExtension:SchemasSchema","","XMP Media Management Schema","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-pdfaid:Conformance","","U","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-pdfaid:Part","","2","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-x:XMPToolkit","","Adobe XMP Core 9.1-c001 79.675d0f7, 2023/06/11-19:21:16        ","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-xmp:CreateDate","","2026:02:05 12:01:32-05:00","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-xmp:CreatorTool","","Acrobat PDFMaker 25 for Word","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-xmp:MetadataDate","","2026:02:05 12:01:42-05:00","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-xmp:ModifyDate","","2026:02:05 12:01:42-05:00","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-xmpMM:DocumentID","","uuid:2917c3e1-7c5f-472b-8d5f-4623085af2d9","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-xmpMM:HistoryAction","","converted","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-xmpMM:HistoryInstanceID","","uuid:6f1eb79a-43b1-490d-8815-7ec48dce8e4b","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-xmpMM:HistoryParameters","","converted to PDF/A-2u","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-xmpMM:HistorySoftwareAgent","","Preflight","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-xmpMM:HistoryWhen","","2026:02:05 12:01:42-05:00","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-xmpMM:InstanceID","","uuid:8d8074d6-1eaa-41b1-837c-8fe63eb88d87","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-xmpMM:RenditionClass","","default","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","XMP-xmpMM:VersionID","","1","Added in converted"
"Ser solidário é oferecer o pescoço ao sacrifício","ï»¿SourceFile","C:/Users/lstuch1/Desktop/Flash Drive #1 Action w DOC/Ser solidÃrio Î oferecer o pescoÏo ao sacrifÏcio.doc","C:/Users/lstuch1/Desktop/Flash Drive #1 Action w DOC/Ser solidÃrio Î oferecer o pescoÏo ao sacrifÏcio.pdf","Modified"
"Sinopse","ExifTool:ExifToolVersion","13.4","13.4","Unchanged"
"Sinopse","File:FileType","DOCX","PDF","Modified"
"Sinopse","File:FileTypeExtension","docx","pdf","Modified"
"Sinopse","File:MIMEType","application/vnd.openxmlformats-officedocument.wordprocessingml.document","application/pdf","Modified"
"Sinopse","ICC-header:CMMFlags","","Not Embedded, Independent","Added in converted"
"Sinopse","ICC-header:ColorSpaceData","","GRAY","Added in converted"
"Sinopse","ICC-header:ConnectionSpaceIlluminant","","0.9642 1 0.82491","Added in converted"
"Sinopse","ICC-header:DeviceAttributes","","Reflective, Glossy, Positive, Color","Added in converted"
"Sinopse","ICC-header:DeviceManufacturer","","none","Added in converted"
"Sinopse","ICC-header:DeviceModel","","","Modified"
"Sinopse","ICC-header:PrimaryPlatform","","Apple Computer Inc.","Added in converted"
"Sinopse","ICC-header:ProfileCMMType","","Adobe Systems Inc.","Added in converted"
"Sinopse","ICC-header:ProfileClass","","Output Device Profile","Added in converted"
"Sinopse","ICC-header:ProfileConnectionSpace","","XYZ ","Added in converted"
"Sinopse","ICC-header:ProfileCreator","","Adobe Systems Inc.","Added in converted"
"Sinopse","ICC-header:ProfileDateTime","","1999:06:03 00:00:00","Added in converted"
"Sinopse","ICC-header:ProfileFileSignature","","acsp","Added in converted"
"Sinopse","ICC-header:ProfileID","","0","Added in converted"
"Sinopse","ICC-header:ProfileVersion","","2.1.0","Added in converted"
"Sinopse","ICC-header:RenderingIntent","","Perceptual","Added in converted"
"Sinopse","ICC_Profile:GrayTRC","","(Binary data 524 bytes, use -b option to extract)","Added in converted"
"Sinopse","ICC_Profile:MediaBlackPoint","","0 0 0","Added in converted"
"Sinopse","ICC_Profile:MediaWhitePoint","","0.9642 1 0.82491","Added in converted"
"Sinopse","ICC_Profile:ProfileCopyright","","Copyright 1999 Adobe Systems Incorporated","Added in converted"
"Sinopse","ICC_Profile:ProfileDescription","","Dot Gain 20%","Added in converted"
"Sinopse","PDF:Author","","Casa","Added in converted"
"Sinopse","PDF:CreateDate","","2026:02:05 12:01:46-05:00","Added in converted"
"Sinopse","PDF:Creator","","Acrobat PDFMaker 25 for Word","Added in converted"
"Sinopse","PDF:Language","","PT-BR","Added in converted"
"Sinopse","PDF:Linearized","","Yes","Added in converted"
"Sinopse","PDF:ModifyDate","","2026:02:05 12:01:55-05:00","Added in converted"
"Sinopse","PDF:PDFVersion","","1.6","Added in converted"
"Sinopse","PDF:PageCount","","1","Added in converted"
"Sinopse","PDF:PageLayout","","OneColumn","Added in converted"
"Sinopse","PDF:Producer","","Adobe PDF Library 25.1.159","Added in converted"
"Sinopse","PDF:Subject","","","Modified"
"Sinopse","PDF:TaggedPDF","","Yes","Added in converted"
"Sinopse","PDF:Title","","","Modified"
"Sinopse","System:Directory","C:/Users/lstuch1/Desktop/Flash Drive #1 Action w DOC","C:/Users/lstuch1/Desktop/Flash Drive #1 Action w DOC","Unchanged"
"Sinopse","System:FileAccessDate","2026:02:05 12:40:00-05:00","2026:02:05 12:32:05-05:00","Modified"
"Sinopse","System:FileCreateDate","2026:02:05 11:57:56-05:00","2026:02:05 12:01:54-05:00","Modified"
"Sinopse","System:FileModifyDate","2011:02:20 10:24:22-05:00","2026:02:05 12:01:55-05:00","Modified"
"Sinopse","System:FileName","Sinopse.docx","Sinopse.pdf","Modified"
"Sinopse","System:FilePermissions","-rw-rw-rw-","-rw-rw-rw-","Unchanged"
"Sinopse","System:FileSize","11 kB","57 kB","Modified"
"Sinopse","XML:AppVersion","12.0","","Removed from original"
"Sinopse","XML:Application","Microsoft Office Word","","Removed from original"
"Sinopse","XML:Characters","481","","Removed from original"
"Sinopse","XML:CharactersWithSpaces","568","","Removed from original"
"Sinopse","XML:Company","","","Modified"
"Sinopse","XML:CreateDate","2011:02:20 10:41:00Z","","Removed from original"
"Sinopse","XML:DocSecurity","","","Modified"
"Sinopse","XML:HyperlinksChanged","No","","Removed from original"
"Sinopse","XML:Keywords","","","Modified"
"Sinopse","XML:LastModifiedBy","Casa","","Removed from original"
"Sinopse","XML:Lines","4","","Removed from original"
"Sinopse","XML:LinksUpToDate","No","","Removed from original"
"Sinopse","XML:ModifyDate","2011:02:20 14:24:00Z","","Removed from original"
"Sinopse","XML:Pages","1","","Removed from original"
"Sinopse","XML:Paragraphs","1","","Removed from original"
"Sinopse","XML:RevisionNumber","8","","Removed from original"
"Sinopse","XML:ScaleCrop","No","","Removed from original"
"Sinopse","XML:SharedDoc","No","","Removed from original"
"Sinopse","XML:Template","Normal","","Removed from original"
"Sinopse","XML:TotalEditTime","56 minutes","","Removed from original"
"Sinopse","XML:Words","88","","Removed from original"
"Sinopse","XMP-dc:Creator","Casa","Casa","Unchanged"
"Sinopse","XMP-dc:Description","","","Unchanged"
"Sinopse","XMP-dc:Format","","application/pdf","Added in converted"
"Sinopse","XMP-dc:Subject","","","Modified"
"Sinopse","XMP-dc:Title","","","Unchanged"
"Sinopse","XMP-pdf:Keywords","","","Modified"
"Sinopse","XMP-pdf:Producer","","Adobe PDF Library 25.1.159","Added in converted"
"Sinopse","XMP-pdfaExtension:SchemasNamespaceURI","","http://ns.adobe.com/xap/1.0/mm/","Added in converted"
"Sinopse","XMP-pdfaExtension:SchemasPrefix","","xmpMM","Added in converted"
"Sinopse","XMP-pdfaExtension:SchemasPropertyCategory","","internal","Added in converted"
"Sinopse","XMP-pdfaExtension:SchemasPropertyDescription","","UUID based identifier for specific incarnation of a document","Added in converted"
"Sinopse","XMP-pdfaExtension:SchemasPropertyName","","InstanceID","Added in converted"
"Sinopse","XMP-pdfaExtension:SchemasPropertyValueType","","URI","Added in converted"
"Sinopse","XMP-pdfaExtension:SchemasSchema","","XMP Media Management Schema","Added in converted"
"Sinopse","XMP-pdfaid:Conformance","","U","Added in converted"
"Sinopse","XMP-pdfaid:Part","","2","Added in converted"
"Sinopse","XMP-x:XMPToolkit","","Adobe XMP Core 9.1-c001 79.675d0f7, 2023/06/11-19:21:16        ","Added in converted"
"Sinopse","XMP-xmp:CreateDate","","2026:02:05 12:01:46-05:00","Added in converted"
"Sinopse","XMP-xmp:CreatorTool","","Acrobat PDFMaker 25 for Word","Added in converted"
"Sinopse","XMP-xmp:MetadataDate","","2026:02:05 12:01:55-05:00","Added in converted"
"Sinopse","XMP-xmp:ModifyDate","","2026:02:05 12:01:55-05:00","Added in converted"
"Sinopse","XMP-xmpMM:DocumentID","","uuid:e7fa11cd-6fd1-4973-b154-d2b2f15d4a66","Added in converted"
"Sinopse","XMP-xmpMM:HistoryAction","","converted","Added in converted"
"Sinopse","XMP-xmpMM:HistoryInstanceID","","uuid:407bd201-24ba-4aad-b4ab-1c6f9bb94507","Added in converted"
"Sinopse","XMP-xmpMM:HistoryParameters","","converted to PDF/A-2u","Added in converted"
"Sinopse","XMP-xmpMM:HistorySoftwareAgent","","Preflight","Added in converted"
"Sinopse","XMP-xmpMM:HistoryWhen","","2026:02:05 12:01:55-05:00","Added in converted"
"Sinopse","XMP-xmpMM:InstanceID","","uuid:932fce16-cf38-4f8d-a388-c714d0d7d852","Added in converted"
"Sinopse","XMP-xmpMM:RenditionClass","","default","Added in converted"
"Sinopse","XMP-xmpMM:VersionID","","1","Added in converted"
"Sinopse","ZIP:ZipBitFlag","0x0006","","Removed from original"
"Sinopse","ZIP:ZipCRC","0x3795fcdd","","Removed from original"
"Sinopse","ZIP:ZipCompressedSize","358","","Removed from original"
"Sinopse","ZIP:ZipCompression","Deflated","","Removed from original"
"Sinopse","ZIP:ZipFileName","[Content_Types].xml","","Removed from original"
"Sinopse","ZIP:ZipModifyDate","1980:01:01 00:00:00","","Removed from original"
"Sinopse","ZIP:ZipRequiredVersion","20","","Removed from original"
"Sinopse","ZIP:ZipUncompressedSize","1312","","Removed from original"
"Sinopse","ï»¿SourceFile","C:/Users/lstuch1/Desktop/Flash Drive #1 Action w DOC/Sinopse.docx","C:/Users/lstuch1/Desktop/Flash Drive #1 Action w DOC/Sinopse.pdf","Modified"
"Um menino bonit1","ExifTool:ExifToolVersion","13.4","13.4","Unchanged"
"Um menino bonit1","File:FileType","DOC","PDF","Modified"
"Um menino bonit1","File:FileTypeExtension","doc","pdf","Modified"
"Um menino bonit1","File:MIMEType","application/msword","application/pdf","Modified"
"Um menino bonit1","FlashPix:AppVersion","12.0","","Removed from original"
"Um menino bonit1","FlashPix:Author","Marcelo","","Removed from original"
"Um menino bonit1","FlashPix:CharCountWithSpaces","200201","","Removed from original"
"Um menino bonit1","FlashPix:Characters","169258","","Removed from original"
"Um menino bonit1","FlashPix:CodePage","Windows Latin 1 (Western European)","","Removed from original"
"Um menino bonit1","FlashPix:Comments","","","Modified"
"Um menino bonit1","FlashPix:CompObjUserType","Documento do Microsoft Office Word 97-2003","","Removed from original"
"Um menino bonit1","FlashPix:CompObjUserTypeLen","43","","Removed from original"
"Um menino bonit1","FlashPix:Company","Brasil Virtual","","Removed from original"
"Um menino bonit1","FlashPix:CreateDate","2010:02:12 12:17:00","","Removed from original"
"Um menino bonit1","FlashPix:DocFlags","1Table, ExtChar","","Removed from original"
"Um menino bonit1","FlashPix:HeadingPairs","TâÂ¡tulo, 1","","Removed from original"
"Um menino bonit1","FlashPix:HyperlinksChanged","No","","Removed from original"
"Um menino bonit1","FlashPix:Identification","Word 8.0","","Removed from original"
"Um menino bonit1","FlashPix:Keywords","","","Modified"
"Um menino bonit1","FlashPix:LanguageCode","Portuguese (Brazilian)","","Removed from original"
"Um menino bonit1","FlashPix:LastModifiedBy","Casa","","Removed from original"
"Um menino bonit1","FlashPix:Lines","1410","","Removed from original"
"Um menino bonit1","FlashPix:LinksUpToDate","No","","Removed from original"
"Um menino bonit1","FlashPix:ModifyDate","2011:02:22 13:47:00","","Removed from original"
"Um menino bonit1","FlashPix:Pages","93","","Removed from original"
